"OBJECTID_12","OBJECTID","caption","url","isUrban","latitude","longitude","id","owner","hometown","datetaken","dateupload","tags1","tags2","tags3","tags4","tags5","tags6","tags7","tags8","tags9","tags10","uniqueID","OBJECTID_1","STUSPS"
266364,266373,"Click the link below to visit my photo blog where I ramble on about my photos
a bit more. [Photo
Blog](http://casualcapture.tumblr.com/post/32332078808/lobster-claw-on-flickr-
i-suppose-living-in)","https://farm9.staticflickr.com/8040/8025104944_f631a14ce3.jpg",0,44.395492,-68.083047,8025104944,"39663128@N06","Long Island","7/30/2012 11:37","9/26/2012 1:15","tree","house","sky","monument","sculpture","home","grass","brickwork","plant","wood",266373,4,"ME"
117111,117120,"This is livin' large. On a small scale.","https://farm9.staticflickr.com/8338/8214437145_25573bae03.jpg",0,44.298217,-74.376903,8214437145,"21079025@N05","Winterset, Iowa USA","10/5/2012 15:24","11/24/2012 23:13","motor vehicle","vehicle","car","travel trailer","mode of transport","recreational vehicle","trailer","automotive exterior","caravan","classic",117120,1,"NY"
37299,37316,"DCIM\110GOPRO\GOPR2244.JPG","https://farm5.staticflickr.com/4362/36830369595_9baf807f29.jpg",0,44.203822,-71.555356,36830369595,"15970544@N08","Dedham, MA","8/24/2017 6:17","8/27/2017 2:08","mountainous landforms","mountain","ridge","sky","wilderness","mountain range","hill","cloud","outdoor recreation","highland",37316,3,"NH"
205134,205143,"Mike and James canoeing on Lake Carmi","https://farm4.staticflickr.com/3847/14837104877_9e4bf2f9da.jpg",0,44.972814,-72.886752,14837104877,"44455355@N00","Waltham, Mass.","7/24/2014 17:01","8/24/2014 20:26","water","water transportation","boat","boating","watercraft rowing","sea","boats and boating equipment and supplies","oar","lake","reflection",205143,2,"VT"
98810,98819,"The almost-obligatory panoramic shot of Lake George from the easily-climbed
cliffs on The Pinnacle.","https://farm8.staticflickr.com/7510/26695059140_ddb7b23a03.jpg",0,43.560114,-73.678028,26695059140,"82393004@N02"," ","4/27/2016 11:30","5/12/2016 11:38","wilderness","lake","loch","ridge","mountain","sky","panorama","reservoir","biome","tree",98819,1,"NY"
124530,124539,"Potsdam, NY","https://farm1.staticflickr.com/717/30720885874_fc3416fcc1.jpg",0,44.631152,-74.986153,30720885874,"20456447@N03","Queensbury, NY","11/24/2016 17:14","12/11/2016 1:12","food","meal","cuisine","dish","cooking","brunch","cook","event","service","lunch",124539,1,"NY"
102855,102864,"Amtrak #69 ""The Adirondack"" travels from Penn Station, New York City to
Montreal in Canada - ""Out the Window"" picture sequence from the Schenectady
Station to the Platttsburgh Station: winter January 2012 ©2012 GCheatle - all
rights reserved locator ","https://farm8.staticflickr.com/7151/6742674971_14e56f5ed6.jpg",0,43.468316,-73.4354,6742674971,"64964567@N00","Pennington, NJ","1/20/2012 13:58","1/22/2012 15:58","transport","track","winter","sky","tree","residential area","snow","road","metropolitan area","city",102864,1,"NY"
100812,100821,"Effortlessly uploaded by [Eye-Fi](http://www.eye.fi)","https://farm4.staticflickr.com/3915/14703712867_e4101e0865.jpg",0,43.434572,-73.700423,14703712867,"83400109@N08"," ","8/11/2014 13:41","8/11/2014 21:51","cloud","sky","parasailing","sea","kite sports","windsports","water","atmosphere of earth","daytime","parachute",100821,1,"NY"
261276,261285,"Acadia National Park Mount Desert Island, Maine DSCN5989 (2)","https://farm5.staticflickr.com/4487/37177233694_f8ba02c1a6.jpg",0,44.386422,-68.254667,37177233694,"35376895@N03","Columbia Falls, Maine USA","9/27/2017 9:24","10/23/2017 19:58","water","nature","wilderness","reflection","lake","tarn","nature reserve","vegetation","loch","pond",261285,4,"ME"
35223,35230,"From the scenic overlook of the White Mountains in Intervale, NH. [Corey
Templeton Photography](http://www.coreytempletonphotography.com/) | [Portland
Daily Photo](http://www.portlanddailyphoto.com/) |
[Facebook](https://www.facebook.com/portlanddailypho","https://farm1.staticflickr.com/676/20825856395_08f261f621.jpg",0,44.074813,-71.140403,20825856395,"55634677@N00","Portland, Maine","8/22/2015 10:18","8/23/2015 22:26","sky","cloud","rural area","grass","tree","national park","landscape","mountain range","mountain","street light",35230,3,"NH"
101628,101637,"[andyarthur.org/new-york-state/warren-county/wilcox-
lake-w...](http://andyarthur.org/new-york-state/warren-county/wilcox-lake-
wild-forest/east-branch-of-sacandaga-river/photos-east-branch-of-sacandaga-
river-apr-20-2014.html) East Branch of Sacandaga R","https://farm8.staticflickr.com/7390/14033601314_e0ff9f091f.jpg",0,43.565119,-74.115731,14033601314,"45846171@N04"," ","4/20/2014 10:37","4/27/2014 13:02","tree","wilderness","plant","path","woodland","forest","trail","state park","camping","recreation",101637,1,"NY"
149678,149535,"Another Great Win by the CVU JV-A Ladies. Keep up the great work!","https://farm6.staticflickr.com/5336/10073101734_a3c5cec2c4.jpg",0,44.34713,-73.105537,10073101734,"87271233@N06"," ","10/1/2013 16:59","10/3/2013 19:30","sports","team sport","blue","sport venue","team","games","player","football player","grass","soccer",149535,2,"VT"
133246,133255,"Cascades along the Opalescent River.","https://farm5.staticflickr.com/4460/36723723343_3f9e2e4a45.jpg",0,44.117516,-73.978059,36723723343,"94811196@N08"," ","9/24/2017 14:16","9/29/2017 17:04","water","body of water","nature reserve","stream","waterfall","watercourse","creek","rock","water feature","water resources",133255,1,"NY"
19069,19077,"The Bath Village Covered Brige has stood since 1832 and is one of the oldest
covered bridges in the United States. This is the longest covered bridge in
New Hampshire. Location: Bath, New Hampshire, USA Filters: B+W Circular
Polarizer & Lee 0.6 ND Soft G","https://farm5.staticflickr.com/4464/38063049921_5ae7c95d39.jpg",0,44.166398,-71.967508,38063049921,"44454760@N06","Jahannesburg, South Africa","6/10/2017 16:57","10/31/2017 12:37","water","sky","bridge","river","tree","cloud","mountain","watercourse","landscape","reservoir",19077,3,"NH"
240122,240131,"[Purchase Prints](http://RobertClifford.com) | [Portrait
Website](http://CliffordPhotographyNH.com) |
[Instagram](https://www.instagram.com/robcliffordphoto/) |
[Facebook](https://www.facebook.com/CliffordPhotographyNH) Went for a stroll
down to Little H","https://farm9.staticflickr.com/8064/8219930669_944d36a30d.jpg",0,44.298157,-68.211836,8219930669,"46520800@N07"," ","11/8/2012 14:47","11/26/2012 13:49","nature","black","sky","black and white","water","tree","monochrome photography","woody plant","wilderness","photography",240131,4,"ME"
244004,244013,"Schoodic Peninsula, Acadia National Park, ME, USA","https://farm9.staticflickr.com/8222/28559136833_ce6e97ee79.jpg",0,44.360638,-68.230531,28559136833,"76302244@N00","Binghamton, NY   Harrisburg, PA","7/12/2016 19:03","8/23/2016 13:20","sky","nature","highland","cloud","wilderness","horizon","loch","mountain","hill","tree",244013,4,"ME"
237187,237196,"Marsh","https://farm9.staticflickr.com/8190/8111138987_1297720d8f.jpg",0,44.297333,-68.317167,8111138987,"25483059@N08","Dallas","10/13/2012 21:27","10/22/2012 2:08","vegetation","nature reserve","ecosystem","wilderness","highland","loch","hill station","hill","mount scenery","biome",237196,4,"ME"
278669,278683,"The Houlton and Oakfield power sit as they wait for their next assignment
within a couple of days.","https://farm5.staticflickr.com/4213/34902927440_3fab1c7016.jpg",0,46.108261,-68.146777,34902927440,"150292987@N08"," ","2/5/2017 12:26","6/13/2017 20:02","transport","vehicle","rolling stock","train","locomotive","snow","rail transport","track","motor vehicle","railroad car",278683,4,"ME"
213055,213064,"6-8-14 Mike Infantino","https://farm6.staticflickr.com/5481/14386301722_934350dff8.jpg",0,44.277977,-71.311898,14386301722,"98648872@N05"," ","6/8/2014 12:45","6/10/2014 3:04","snow","mountaineering","skiing","mountain range","mountainous landforms","footwear","ridge","ski touring","ski","winter",213064,3,"NH"
75113,75122,"The park preserves the site of the Battles of Saratoga, the first significant
American military victory of the Revolutionary War. Here in 1777, American
forces met, defeated, and forced a major British army to surrender, an event
which led France to reco","https://farm3.staticflickr.com/2940/14147620897_d7758316ba.jpg",0,42.991065,-73.634974,14147620897,"9777917@N03","Alexandria, VA","6/2/2014 10:38","6/3/2014 2:24","vegetation","ecosystem","nature reserve","tropical and subtropical coniferous forests","temperate broadleaf and mixed forest","shrubland","forest","tree","leaf","spruce fir forest",75122,1,"NY"
58528,58536,"2017-08-09","https://farm5.staticflickr.com/4393/35673229663_da018b7b1e.jpg",0,43.717361,-74.967262,35673229663,"27874898@N00","Syracuse, NY","8/9/2017 15:16","8/10/2017 14:09","leisure","amusement park","fun","recreation","vacation","park","vehicle","tree","tourism","plant",58536,1,"NY"
189278,188730,"Some of the large flock of Canadian Geese seen along the shore from the
Rossetti Natural Area access point in Chittenden VT. Not sure but suspect that
the second Goose from the right, with the longest neck, slightly white throat
and distinct eye ring, ma","https://farm5.staticflickr.com/4508/37343173370_a9e1cf9b51.jpg",0,44.55432,-73.252866,37343173370,"76228635@N02"," ","10/7/2017 14:37","10/9/2017 20:48","bird","water bird","duck","water","fauna","ducks geese and swans","goose","waterfowl","seaduck","wildlife",188730,2,"VT"
222933,222938,"the beach I played on and swam in every summer growing up :)","https://farm8.staticflickr.com/7119/7720540522_6534a50696.jpg",0,44.965708,-70.647937,7720540522,"28113539@N07","Orlando, Florida","8/5/2012 16:51","8/5/2012 21:51","waterway","lake","loch","water","water resources","body of water","river","bank","reservoir","nature reserve",222938,4,"ME"
273723,273640,"Sunset at Pennamaquan Lake, Charlotte ME","https://farm3.staticflickr.com/2894/9110876303_1dcc9f5b69.jpg",0,45.003165,-67.235813,9110876303,"13759696@N02"," ","6/21/2013 20:07","6/23/2013 1:27","sky","reflection","water","horizon","calm","cloud","sunset","dawn","reservoir","lake",273640,4,"ME"
130133,130142,"The lovely Cedar Point Lean-to.","https://farm8.staticflickr.com/7463/27975590373_aa5f302b9c.jpg",0,44.120805,-73.981445,27975590373,"94811196@N08"," ","7/24/2016 10:28","7/27/2016 18:41","nature","nature reserve","tree","wilderness","woodland","forest","plant","path","house","cottage",130142,1,"NY"
244546,244555,"Acadia National Park, ME, USA","https://farm9.staticflickr.com/8735/27837312254_228aa92bac.jpg",0,44.314205,-68.190653,27837312254,"76302244@N00","Binghamton, NY   Harrisburg, PA","7/11/2016 4:21","7/21/2016 15:41","sky","nature","body of water","shore","water","sea","cloud","coast","tree","rock",244555,4,"ME"
28991,28998,"Old Bridle Trail to summit of Mount Lafayette, across the Ridge Trail, and
down Falling Waters Trail.","https://farm4.staticflickr.com/3888/14652927659_53c813deb6.jpg",0,44.160877,-71.644426,14652927659,"39632327@N08","Denver, Colorado","7/19/2014 12:34","8/5/2014 22:29","mountainous landforms","ridge","mountain","rock","sky","wilderness","hill","cliff","fell","outdoor recreation",28998,3,"NH"
66245,66254,"VIRB Picture","https://farm6.staticflickr.com/5487/11767872155_8590911207.jpg",0,42.8627,-73.896506,11767872155,"33647788@N02"," ","1/4/2014 14:09","1/5/2014 5:13","winter","snow","tree","sunglasses","glasses","woody plant","fun","girl","vision care","eyewear",66254,1,"NY"
50663,50671,"Another great Christmas with our family and friends upstate. A little bit of
sadness with this once since it was the first without Aunt Marlin, but I think
she would have been happy to know we had as good a time as possible in her
memory. Merry Christmas","https://farm8.staticflickr.com/7551/16113101495_a336a72a00.jpg",0,43.125672,-75.327417,16113101495,"125879493@N07"," ","12/24/2014 20:31","12/26/2014 19:23","red","event","fun","party","drink","human body","fashion","girl","socialite","smile",50671,1,"NY"
54153,54161,"Ths area isn't normally open to the public but I got to go in as part of a
guided tour.","https://farm3.staticflickr.com/2923/14374371781_b30823f791.jpg",0,43.234052,-74.343873,14374371781,"69754957@N00"," ","5/3/2014 11:08","6/8/2014 22:41","transport","rolling stock","train","public transport","tram","railroad car","vehicle","rail transport","locomotive","train station",54161,1,"NY"
676,676,"poma power!","https://farm9.staticflickr.com/8072/8425933016_a9b1d54760.jpg",0,43.63464,-72.25196,8425933016,"26982442@N06"," ","1/28/2013 20:45","1/29/2013 2:11","black","mode of transport","automotive tire","light","tire","glass","auto part","windshield","automotive exterior","wheel",676,3,"NH"
108973,108982,"SONY DSC","https://farm2.staticflickr.com/1448/25756021703_9681210da8.jpg",0,44.140241,-75.711915,25756021703,"91790917@N07","Pittsburgh, PA","4/10/2016 11:38","4/11/2016 0:53","sports","sport venue","volleyball","team sport","games","ball game","ball over a net games","volleyball","volleyball player","tournament",108982,1,"NY"
56601,56609,"Plants flowers Osceola brown-eyed Susan rudbeckia Plants flowers Osceola
brown-eyed Susan rudbeckia","https://farm9.staticflickr.com/8148/7583185092_4baa204cf7.jpg",0,43.465316,-75.60997,7583185092,"92521045@N00"," ","7/15/2012 8:16","7/16/2012 14:56","flower","yellow","wildflower","flora","ecosystem","prairie","vegetation","grass","meadow","grassland",56609,1,"NY"
270338,270254,"Night's coming","https://farm8.staticflickr.com/7138/7466217736_307fb56603.jpg",0,45.026666,-69.175667,7466217736,"68547034@N00"," ","6/21/2012 20:33","6/29/2012 12:04","sky","cloud","tree","field","horizon","morning","grassland","evening","atmosphere of earth","meadow",270254,4,"ME"
77875,77884,"A little distasteful, but probably fitting for his later treachery I suppose.","https://farm3.staticflickr.com/2899/14306932587_524fd98f95.jpg",0,43.00824,-73.63934,14306932587,"59860980@N02","CNY","6/22/2014 20:33","6/24/2014 1:06","sculpture","stone carving","memorial","statue","monument","stele","carving","tree","grass","artifact",77884,1,"NY"
243106,243115,"Acadia National Park","https://farm3.staticflickr.com/2839/33567296421_162efc13a1.jpg",0,44.329255,-68.181087,33567296421,"100782916@N07","Frenchville, Maine","3/25/2017 6:44","3/28/2017 8:28","sky","black","nature","black and white","snow","monochrome photography","tree","cloud","freezing","woody plant",243115,4,"ME"
126088,126097,"Scenic View at the outlet for Long Pond. I took the photo while my wife and I
were on vacation visiting family in upstate New York.","https://farm8.staticflickr.com/7493/29238377876_043a2c987f.jpg",0,44.687153,-74.314892,29238377876,"27847413@N00","Constable, NY","8/11/2016 11:47","8/27/2016 20:59","ecosystem","tree","vegetation","nature","spruce fir forest","tropical and subtropical coniferous forests","wilderness","nature reserve","temperate broadleaf and mixed forest","temperate coniferous forest",126097,1,"NY"
207544,209254,"M-3 Abenaki descends to the base station as M-1 Wajo Nanatassis descends a
later train further up the mountain. These are two of the four bio-diesels. It
is the second steepest rack railway in the world (Steepest is Mount Pilatus,
Switzerland) with an av","https://farm9.staticflickr.com/8467/8121306739_29f1dd110a.jpg",0,44.270832,-71.348733,8121306739,"60305812@N05","Hebden Bridge","10/9/2012 15:05","10/25/2012 6:06","track","transport","leaf","mountainous landforms","wilderness","mountain","rail transport","hill","plant","tree",209254,3,"NH"
237554,237563,"Acadia National Park in Maine","https://farm5.staticflickr.com/4440/37470643972_05895d1643.jpg",0,44.301838,-68.203623,37470643972,"157273586@N05"," ","9/20/2017 13:49","10/4/2017 22:13","coast","sea","body of water","shore","sky","rock","cliff","headland","coastal and oceanic landforms","promontory",237563,4,"ME"
220382,222544,"[First-Year Trips](http://outdoors.dartmouth.edu/firstyear/types/) take first-
year Dartmouth students all over New Hampshire, including some trips to the
Second College Grant, in northern New Hampshire, where there are opportunities
for hiking, swimming","https://farm1.staticflickr.com/676/21261338591_9a38c0319b.jpg",0,44.879838,-71.0897,21261338591,"33190334@N06","Dartmouth College, Hanover, NH, USA","9/1/2015 12:05","9/8/2015 20:40","nature","social group","outdoor recreation","wilderness","tree","adventure","fun","leisure","plant","recreation",222544,3,"NH"
