"tag","cluster","eigen_centrality","betweenness","closeness","degree.res","degree.centralization","degree.theoretical_max","theme"
"kunming wolfdog",24,7.33945834196476e-05,1665.15747889201,0.000111123458162018,16,0.377733628095018,7433802,"dogs"
"vizsla",24,7.28027849771391e-05,421.929378515293,0.000120048019207683,21,0.377733628095018,7433802,"dogs"
"white shepherd",24,7.22831409015608e-05,207.378985368055,0.000120510966497951,16,0.377733628095018,7433802,"dogs"
"volpino italiano",24,6.91238327837166e-05,1.71059915853686,0.000107874865156419,14,0.377733628095018,7433802,"dogs"
"sapsali",24,6.79063448994551e-05,304.302760006654,0.000112258643915582,24,0.377733628095018,7433802,"dogs"
"shetland sheepdog",24,6.62235008855638e-05,293.27692786596,0.000123092072870507,19,0.377733628095018,7433802,"dogs"
"chesapeake bay retriever",24,6.55351755194396e-05,277.040456383619,0.000116495806150979,17,0.377733628095018,7433802,"dogs"
"german spitz mittel",24,6.39659726717214e-05,5.32470187016012,0.000100230530219505,13,0.377733628095018,7433802,"dogs"
"treeing tennessee brindle",24,6.27346351131649e-05,3.12667355172987,9.76657876745776e-05,17,0.377733628095018,7433802,"dogs"
"welsh corgi",24,6.23930332538441e-05,54.6322843348515,0.000112170499158721,18,0.377733628095018,7433802,"dogs"
"greater swiss mountain dog",24,6.16161877858175e-05,0,0.000104307916970898,9,0.377733628095018,7433802,"dogs"
"cairn terrier",24,6.15682497155536e-05,420.010983169887,0.000111000111000111,20,0.377733628095018,7433802,"dogs"
"yorkshire terrier",24,5.91869583041238e-05,197.740661212815,0.000115366866635902,19,0.377733628095018,7433802,"dogs"
"cesky terrier",24,5.91303036759311e-05,66.5157746962796,0.000113623451880468,15,0.377733628095018,7433802,"dogs"
"formosan mountain dog",24,5.71911318198775e-05,0.0666666666666667,8.68281670573934e-05,14,0.377733628095018,7433802,"dogs"
"polish hunting dog",24,5.56903383237358e-05,2925.18202587072,0.000109063147562439,22,0.377733628095018,7433802,"dogs"
"bull terrier",24,5.37626303982849e-05,22.4009761895482,0.000114364135407136,13,0.377733628095018,7433802,"dogs"
"löwchen",24,5.35156653094521e-05,21.1662130446073,0.000108073057386793,17,0.377733628095018,7433802,"dogs"
"tosa",24,5.33417974181804e-05,27.5188911449521,0.000104471374843293,16,0.377733628095018,7433802,"dogs"
"cockapoo",24,5.08827071617172e-05,200.442144724612,0.000115101289134438,21,0.377733628095018,7433802,"dogs"
"pungsan dog",24,4.83608918736337e-05,81.7306857176955,0.000112536574386676,17,0.377733628095018,7433802,"dogs"
"sighthound",24,4.66057141921248e-05,58.2696831327155,0.000122759636631476,13,0.377733628095018,7433802,"dogs"
"bull terrier miniature",24,4.65175019423236e-05,2.97936091181659,0.000108825769942322,10,0.377733628095018,7433802,"dogs"
"king shepherd",24,4.53971104740302e-05,24.5990150940247,0.000109385254867644,12,0.377733628095018,7433802,"dogs"
"old german shepherd dog",24,4.52603483397681e-05,49.5217601206019,0.000111919418019026,12,0.377733628095018,7433802,"dogs"
"german shepherd dog",24,4.52300340676829e-05,0.790081940391891,0.000110926234054354,10,0.377733628095018,7433802,"dogs"
"galgo español",24,4.3708701343505e-05,54.6808812862696,0.000119774823332136,14,0.377733628095018,7433802,"dogs"
"canaan dog",24,4.27000809582677e-05,164.516034275268,0.000115513457317778,21,0.377733628095018,7433802,"dogs"
"small terrier",24,4.04705471988059e-05,45.9822146478542,0.000109493047191503,14,0.377733628095018,7433802,"dogs"
"pocket beagle",24,4.0367960365539e-05,17.5339360788354,0.00010527423939362,16,0.377733628095018,7433802,"dogs"
"boykin spaniel",24,4.01589877800474e-05,56.720169204049,0.000118934348239772,16,0.377733628095018,7433802,"dogs"
"maltese",24,4.0109024632961e-05,153.907649945123,0.000113007119448525,20,0.377733628095018,7433802,"dogs"
"morkie",24,3.83084126449836e-05,61.3970491489587,0.000107135204628241,20,0.377733628095018,7433802,"dogs"
"poodle crossbreed",24,3.5965592225163e-05,112.578904336884,0.000110913930789707,17,0.377733628095018,7433802,"dogs"
"black and tan coonhound",24,3.56839537024563e-05,22.8201819424759,0.000109926349345938,13,0.377733628095018,7433802,"dogs"
"standard poodle",24,3.56260814263016e-05,60.1474536364125,0.000110987791342952,12,0.377733628095018,7433802,"dogs"
"austrian black and tan hound",24,3.51719217161772e-05,0,0.00010482180293501,12,0.377733628095018,7433802,"dogs"
"sporting lucas terrier",24,3.24586738784191e-05,0,0.000105876124933827,12,0.377733628095018,7433802,"dogs"
"basset artésien normand",24,2.83971440456382e-05,34.7379423161706,0.000108189981607703,15,0.377733628095018,7433802,"dogs"
"horse",17,0.00468693335235728,2707.27428892831,0.000146541617819461,192,0.377733628095018,7433802,"equestrian"
"horse like mammal",17,0.00434456814219515,2397.46859784623,0.000146778218112432,190,0.377733628095018,7433802,"equestrian"
"mane",17,0.0015041137266488,1361.06647603748,0.000137684152554041,76,0.377733628095018,7433802,"equestrian"
"mare",17,0.00110923623027703,2523.42961110197,0.000128832775057975,57,0.377733628095018,7433802,"equestrian"
"stallion",17,0.000955368902353357,814.634348019401,0.000132696390658174,85,0.377733628095018,7433802,"equestrian"
"mustang horse",17,0.000875004540243613,182.083550080943,0.000128783000643915,42,0.377733628095018,7433802,"equestrian"
"horse harness",17,0.000854623771277538,685.235485361795,0.000133976420150054,72,0.377733628095018,7433802,"equestrian"
"bridle",17,0.000511147315365699,474.662956247726,0.000137419266181119,73,0.377733628095018,7433802,"equestrian"
"horse supplies",17,0.000483172520070302,906.999900521321,0.000128188693757211,52,0.377733628095018,7433802,"equestrian"
"rein",17,0.000391067925615113,498.564184248157,0.000137023842148534,73,0.377733628095018,7433802,"equestrian"
"horse tack",17,0.000364920240454784,1432.33416211611,0.00013840830449827,66,0.377733628095018,7433802,"equestrian"
"trail riding",17,0.000306699711721372,1867.8753255545,0.000124953142571536,39,0.377733628095018,7433802,"equestrian"
"equestrianism",17,0.000224666438190347,14.4562072059354,0.000118962645729241,42,0.377733628095018,7433802,"equestrian"
"animal sports",17,0.000159219517188841,342.906835428456,0.000122369065100343,54,0.377733628095018,7433802,"equestrian"
"jockey",17,0.000130039996164303,985.09299015124,0.000124610591900312,41,0.377733628095018,7433802,"equestrian"
"halter",17,0.000116399395441346,905.535950816497,0.000127339870113332,33,0.377733628095018,7433802,"equestrian"
"equestrian",17,0.000107471105057137,72.0228359559024,0.000116400884646723,37,0.377733628095018,7433802,"equestrian"
"equestrian sport",17,9.02087606631307e-05,263.840226282475,0.000114246544042043,32,0.377733628095018,7433802,"equestrian"
"polo",17,6.25572268756664e-05,0.5783459468055,0.000108084738434933,20,0.377733628095018,7433802,"equestrian"
"eventing",17,6.14743884464584e-05,49.3901328949802,0.00011285407967498,20,0.377733628095018,7433802,"equestrian"
"endurance riding",17,4.65196733474948e-05,62.6496963668381,0.000112777715123492,24,0.377733628095018,7433802,"equestrian"
"western riding",17,4.24543316167464e-05,104.605198008992,0.000112943302462164,27,0.377733628095018,7433802,"equestrian"
"rodeo",17,4.0925365600489e-05,110.615338379202,0.000120540019286403,24,0.377733628095018,7433802,"equestrian"
"traditional sport",17,4.09253656004876e-05,110.615338379202,0.000120569086086327,24,0.377733628095018,7433802,"equestrian"
"english riding",17,3.51287703768217e-05,5.44663735702313,0.000102679946606428,20,0.377733628095018,7433802,"equestrian"
"show jumping",17,2.35917248671698e-05,0,0.000100897992129957,14,0.377733628095018,7433802,"equestrian"
"hunt seat",17,2.02746874997535e-05,33.5513625907535,0.000113623451880468,20,0.377733628095018,7433802,"equestrian"
"saddle",17,1.51146270161516e-05,71.1584498505043,0.000114077116130504,18,0.377733628095018,7433802,"equestrian"
"equitation",17,3.03210775676714e-06,2.70379810760535,0.000106247343816405,16,0.377733628095018,7433802,"equestrian"
"food",8,0.0186411641898151,17706.1039776072,0.000143575017946877,432,0.377733628095018,7433802,"food/dining"
"drink",8,0.0131754153890712,14551.6848315543,0.000149611011370437,315,0.377733628095018,7433802,"food/dining"
"cuisine",8,0.0127791241572553,18087.2764020579,0.000140036409466461,320,0.377733628095018,7433802,"food/dining"
"meal",8,0.00955458022271221,14633.9029974988,0.00013986013986014,228,0.377733628095018,7433802,"food/dining"
"lunch",8,0.0083016236597294,7969.23892611257,0.000134336378291241,149,0.377733628095018,7433802,"food/dining"
"eating",8,0.00485871849016345,2299.865422557,0.00013374348000535,136,0.377733628095018,7433802,"food/dining"
"dish",8,0.0043395578693995,10834.2793627601,0.000139528394028185,237,0.377733628095018,7433802,"food/dining"
"animal source foods",8,0.0028288143744164,20964.3402614324,0.000147470874502286,253,0.377733628095018,7433802,"food/dining"
"supper",8,0.002017126300717,774.336658478712,0.000131027253668763,68,0.377733628095018,7433802,"food/dining"
"brunch",8,0.00199566990007378,13311.4955455645,0.000132397722759169,154,0.377733628095018,7433802,"food/dining"
"dinner",8,0.00173847775608677,455.25985610735,0.000126486213002783,56,0.377733628095018,7433802,"food/dining"
"alcohol",25,0.00169337035145716,1587.39262390511,0.000135189941868325,117,0.377733628095018,7433802,"food/dining"
"alcoholic beverage",25,0.00157153494915047,1234.06526991611,0.000134625740441572,114,0.377733628095018,7433802,"food/dining"
"beer",25,0.00139423538325101,6253.68992705753,0.000138331719463273,119,0.377733628095018,7433802,"food/dining"
"tableware",8,0.00139106622318564,6514.95577785725,0.00013696753869333,173,0.377733628095018,7433802,"food/dining"
"service",8,0.00109252741774685,5093.76846088369,0.000140449438202247,148,0.377733628095018,7433802,"food/dining"
"drinkware",8,0.00100328492411038,4028.79342332361,0.00014052838673412,146,0.377733628095018,7433802,"food/dining"
"distilled beverage",25,0.000948299323807019,1950.55741932439,0.000136258345823682,107,0.377733628095018,7433802,"food/dining"
"pumpkin",5,0.000934724247072094,1112.57030794301,0.000139392249790912,95,0.377733628095018,7433802,"food/dining"
"outdoor grill",8,0.000928260846076742,1463.46726104304,0.000142267747901551,70,0.377733628095018,7433802,"food/dining"
"bottle",25,0.000900440818522735,3269.118896165,0.000142633005277421,121,0.377733628095018,7433802,"food/dining"
"barbecue grill",8,0.000891548273863443,1795.37454872004,0.000138600138600139,69,0.377733628095018,7433802,"food/dining"
"cooking",8,0.00087151579523285,1473.64087434027,0.000132345156167284,89,0.377733628095018,7433802,"food/dining"
"breakfast",8,0.000842017456595317,8403.33488084688,0.000127388535031847,122,0.377733628095018,7433802,"food/dining"
"flavor",8,0.000709131044174638,7275.07846823426,0.000133209004928733,170,0.377733628095018,7433802,"food/dining"
"stemware",8,0.000670217973957654,3378.45972636688,0.000141342756183746,99,0.377733628095018,7433802,"food/dining"
"produce",5,0.000611813957803201,18312.1924751062,0.000148148148148148,191,0.377733628095018,7433802,"food/dining"
"taste",8,0.000601984349797332,631.358670596546,0.000127339870113332,59,0.377733628095018,7433802,"food/dining"
"barbecue",8,0.000593443845334071,4964.9832214171,0.000136556056261095,71,0.377733628095018,7433802,"food/dining"
"charcoal",8,0.000559178258423694,949.598639631447,0.000132065504490227,44,0.377733628095018,7433802,"food/dining"
"glass bottle",25,0.000554359791122174,1424.66429318814,0.000132925694536754,95,0.377733628095018,7433802,"food/dining"
"sweetness",6,0.000544364955307055,6043.07603111262,0.00013457139012246,120,0.377733628095018,7433802,"food/dining"
"meat",4,0.000535895689413955,11237.6567557079,0.000138792505204719,135,0.377733628095018,7433802,"food/dining"
"cake",6,0.000492605237214656,948.558422931254,0.000131319763624425,96,0.377733628095018,7433802,"food/dining"
"junk food",4,0.000464826549270487,6699.23133877815,0.000124223602484472,101,0.377733628095018,7433802,"food/dining"
"cookware and bakeware",8,0.000445646639936678,8042.26262165885,0.000142836737608913,101,0.377733628095018,7433802,"food/dining"
"fruit",5,0.000439104842726051,9650.49948365075,0.000142348754448399,170,0.377733628095018,7433802,"food/dining"
"berry",9,0.000437991353469464,1048.88338737763,0.000123441550425873,97,0.377733628095018,7433802,"food/dining"
"decapoda",4,0.000393227511055832,2012.78616895157,0.000139043381535039,76,0.377733628095018,7433802,"food/dining"
"liqueur",25,0.000392661510065607,624.114813803288,0.00013271400132714,81,0.377733628095018,7433802,"food/dining"
"seafood",4,0.000363663468431122,8138.22554774825,0.000140864910550782,111,0.377733628095018,7433802,"food/dining"
"cook",8,0.000357223196651519,864.152456380529,0.000131926121372032,69,0.377733628095018,7433802,"food/dining"
"rowan",9,0.000321078715578406,414.239527603414,0.000121802679658952,39,0.377733628095018,7433802,"food/dining"
"local food",5,0.000318764551838705,6831.77470789673,0.000142409569923099,128,0.377733628095018,7433802,"food/dining"
"birthday",6,0.000309048807392718,174.157644723953,0.000127437237160698,40,0.377733628095018,7433802,"food/dining"
"grilling",8,0.000306758563129825,3749.26340296884,0.000128865979381443,61,0.377733628095018,7433802,"food/dining"
"dessert",6,0.000299071975436866,5955.01118442296,0.000134934556739981,123,0.377733628095018,7433802,"food/dining"
"vegetarian food",4,0.000292986104909581,9376.56258981462,0.000134589502018843,131,0.377733628095018,7433802,"food/dining"
"recipe",4,0.000292468231539196,5338.23815457755,0.000125486259254612,104,0.377733628095018,7433802,"food/dining"
"cake decorating",6,0.000282491371675968,658.015695634421,0.000134879956838414,71,0.377733628095018,7433802,"food/dining"
"fast food",4,0.000282446496174584,2171.78396879068,0.000129971406290616,82,0.377733628095018,7433802,"food/dining"
"wine glass",25,0.000277516582043135,4085.23591884594,0.000141643059490085,68,0.377733628095018,7433802,"food/dining"
"cucurbita",5,0.000273345154781319,443.270223700445,0.000137117784176608,56,0.377733628095018,7433802,"food/dining"
"halloween",5,0.000265665374231426,312.678434677718,0.000133582687683676,44,0.377733628095018,7433802,"food/dining"
"crustacean",4,0.00025848756144485,927.724241740422,0.00013196093956189,59,0.377733628095018,7433802,"food/dining"
"wine",25,0.000249319604438219,443.528443843916,0.000123685837971552,64,0.377733628095018,7433802,"food/dining"
"winter squash",5,0.000230701805100167,1001.08481457578,0.000139275766016713,57,0.377733628095018,7433802,"food/dining"
"vegetable",5,0.000228297013508089,7624.05125704485,0.000133761369716426,119,0.377733628095018,7433802,"food/dining"
"baking",6,0.000211440529901146,2210.06074718377,0.000129954515919428,85,0.377733628095018,7433802,"food/dining"
"fried food",4,0.000196151775641317,719.632917643644,0.000115540150202195,64,0.377733628095018,7433802,"food/dining"
"gourd",5,0.00018573688225635,176.629407220041,0.000135116876097825,42,0.377733628095018,7433802,"food/dining"
"asian food",4,0.00018318036694653,2525.59606646311,0.000124115675809855,60,0.377733628095018,7433802,"food/dining"
"finger food",4,0.000182212867757187,3562.73312065519,0.00012591286829514,77,0.377733628095018,7433802,"food/dining"
"full breakfast",4,0.000181743251693886,604.908547007571,0.000111234705228031,59,0.377733628095018,7433802,"food/dining"
"fruit tree",9,0.000173137708402011,1772.21734787437,0.00012102142079148,48,0.377733628095018,7433802,"food/dining"
"calabaza",5,0.000173070674073394,102.222126568479,0.000130958617077004,41,0.377733628095018,7433802,"food/dining"
"lobster",4,0.000165002730977052,1283.37946030562,0.000125707102451288,52,0.377733628095018,7433802,"food/dining"
"birthday cake",6,0.000146611852191192,865.312063191781,0.000132240148108966,45,0.377733628095018,7433802,"food/dining"
"side dish",4,0.000146603070968371,721.067224560563,0.000114064104026463,52,0.377733628095018,7433802,"food/dining"
"kitchen appliance",8,0.000144662915081442,2524.35185680549,0.000135795763172189,56,0.377733628095018,7433802,"food/dining"
"crab",4,0.000144479219624626,1405.96842958345,0.00012970168612192,51,0.377733628095018,7433802,"food/dining"
"flesh",8,0.000144322641592029,10086.1978558919,0.000135025654874426,75,0.377733628095018,7433802,"food/dining"
"appetizer",4,0.000141628259031204,1009.80561534987,0.000109409190371991,61,0.377733628095018,7433802,"food/dining"
"aquifoliaceae",9,0.000140202397239437,796.985637411444,0.000126103404791929,36,0.377733628095018,7433802,"food/dining"
"cup",8,0.000137484880165331,3919.95890144401,0.000133084908171413,78,0.377733628095018,7433802,"food/dining"
"ceramic",8,0.000135972240118109,2400.26315614789,0.000135998912008704,83,0.377733628095018,7433802,"food/dining"
